path,filename,turbidity
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-10_16-40-34.JPG,2025-05-10_16-40-34.JPG,33.82
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-26_11-11-47.JPG,2025-05-26_11-11-47.JPG,30.42
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-03_17-24-58.JPG,2025-05-03_17-24-58.JPG,39.02
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-16_09-26-00.JPG,2025-05-16_09-26-00.JPG,32.94
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-27_15-59-48.JPG,2025-05-27_15-59-48.JPG,32.32
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-06-02_17-40-09.JPG,2025-06-02_17-40-09.JPG,29.19
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-14_13-40-55.JPG,2025-05-14_13-40-55.JPG,32.68
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-28_15-11-57.JPG,2025-05-28_15-11-57.JPG,40.1
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-06-05_09-40-20.JPG,2025-06-05_09-40-20.JPG,33.41
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-22_17-13-44.JPG,2025-05-22_17-13-44.JPG,34.34
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-14_14-10-54.JPG,2025-05-14_14-10-54.JPG,32.78
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-23_07-41-31.JPG,2025-05-23_07-41-31.JPG,31.73
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-14_08-40-54.JPG,2025-05-14_08-40-54.JPG,33.87
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-14_12-55-54.JPG,2025-05-14_12-55-54.JPG,32.54
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-20_16-56-21.JPG,2025-05-20_16-56-21.JPG,31.7
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-19_09-56-18.JPG,2025-05-19_09-56-18.JPG,33.82
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-17_16-26-08.JPG,2025-05-17_16-26-08.JPG,33.57
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-06_13-40-14.JPG,2025-05-06_13-40-14.JPG,36.52
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-15_16-25-57.JPG,2025-05-15_16-25-57.JPG,33.42
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-02_07-39-53.JPG,2025-05-02_07-39-53.JPG,32.26
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-10_12-25-33.JPG,2025-05-10_12-25-33.JPG,33.23
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-12_15-10-48.JPG,2025-05-12_15-10-48.JPG,30.82
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-15_15-10-58.JPG,2025-05-15_15-10-58.JPG,32.73
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-03_10-09-56.JPG,2025-05-03_10-09-56.JPG,38.55
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-25_14-56-41.JPG,2025-05-25_14-56-41.JPG,33.4
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-28_12-11-56.JPG,2025-05-28_12-11-56.JPG,42.94
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-17_12-41-06.JPG,2025-05-17_12-41-06.JPG,33.02
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-06-05_10-25-21.JPG,2025-06-05_10-25-21.JPG,35.26
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-16_12-41-02.JPG,2025-05-16_12-41-02.JPG,33.64
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-17_09-26-06.JPG,2025-05-17_09-26-06.JPG,33.86
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-29_11-39-44.JPG,2025-05-29_11-39-44.JPG,42.63
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-21_11-11-23.JPG,2025-05-21_11-11-23.JPG,29.13
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-14_12-43-07.JPG,2025-05-14_12-43-07.JPG,32.78
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-05_12-10-08.JPG,2025-05-05_12-10-08.JPG,40.08
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-01_14-39-52.JPG,2025-05-01_14-39-52.JPG,30.81
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-14_17-10-55.JPG,2025-05-14_17-10-55.JPG,33.48
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-11_10-25-41.JPG,2025-05-11_10-25-41.JPG,32.28
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-06-02_11-25-06.JPG,2025-06-02_11-25-06.JPG,31.82
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-15_08-25-56.JPG,2025-05-15_08-25-56.JPG,32.59
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-18_07-41-14.JPG,2025-05-18_07-41-14.JPG,32.17
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-20_07-11-20.JPG,2025-05-20_07-11-20.JPG,29.69
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-23_10-26-33.JPG,2025-05-23_10-26-33.JPG,33.2
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-24_14-56-35.JPG,2025-05-24_14-56-35.JPG,31.76
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-23_09-56-32.JPG,2025-05-23_09-56-32.JPG,32.05
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-06-03_16-55-13.JPG,2025-06-03_16-55-13.JPG,30.14
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-13_07-55-51.JPG,2025-05-13_07-55-51.JPG,31.82
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-04_09-10-04.JPG,2025-05-04_09-10-04.JPG,45.35
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-20_07-56-19.JPG,2025-05-20_07-56-19.JPG,31.06
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-02_12-39-54.JPG,2025-05-02_12-39-54.JPG,28.85
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-15_07-25-57.JPG,2025-05-15_07-25-57.JPG,31.8
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-16_14-11-02.JPG,2025-05-16_14-11-02.JPG,33.53
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-06-02_07-10-05.JPG,2025-06-02_07-10-05.JPG,28.87
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-23_13-41-33.JPG,2025-05-23_13-41-33.JPG,32.42
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-30_08-24-48.JPG,2025-05-30_08-24-48.JPG,100.16
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-09_17-10-30.JPG,2025-05-09_17-10-30.JPG,33.36
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-12_10-25-46.JPG,2025-05-12_10-25-46.JPG,33.32
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-22_12-11-26.JPG,2025-05-22_12-11-26.JPG,29.33
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-27_07-41-50.JPG,2025-05-27_07-41-50.JPG,33.3
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-12_16-10-49.JPG,2025-05-12_16-10-49.JPG,32.32
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-28_17-26-58.JPG,2025-05-28_17-26-58.JPG,38.59
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-22_17-19-16.JPG,2025-05-22_17-19-16.JPG,34.34
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-17_12-26-06.JPG,2025-05-17_12-26-06.JPG,33.69
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-18_16-11-16.JPG,2025-05-18_16-11-16.JPG,35.09
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-06-05_13-10-21.JPG,2025-06-05_13-10-21.JPG,29.93
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-18_07-56-14.JPG,2025-05-18_07-56-14.JPG,33.21
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-06-04_10-55-16.JPG,2025-06-04_10-55-16.JPG,28.21
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-15_15-40-57.JPG,2025-05-15_15-40-57.JPG,33.8
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-05_14-40-10.JPG,2025-05-05_14-40-10.JPG,41.41
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-06-03_08-40-10.JPG,2025-06-03_08-40-10.JPG,28.59
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-06-03_10-10-10.JPG,2025-06-03_10-10-10.JPG,29.34
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-19_16-41-19.JPG,2025-05-19_16-41-19.JPG,32.33
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-11_08-40-40.JPG,2025-05-11_08-40-40.JPG,33.9
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-19_13-26-19.JPG,2025-05-19_13-26-19.JPG,34.36
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-22_17-11-27.JPG,2025-05-22_17-11-27.JPG,34.34
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-06-03_13-40-13.JPG,2025-06-03_13-40-13.JPG,28.97
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-13_06-55-52.JPG,2025-05-13_06-55-52.JPG,32.03
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-16_08-40-59.JPG,2025-05-16_08-40-59.JPG,33.79
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-11_15-10-40.JPG,2025-05-11_15-10-40.JPG,31.75
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-14_10-25-54.JPG,2025-05-14_10-25-54.JPG,32.13
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-03_12-24-56.JPG,2025-05-03_12-24-56.JPG,37.34
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-09_12-25-29.JPG,2025-05-09_12-25-29.JPG,33.14
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-14_09-55-55.JPG,2025-05-14_09-55-55.JPG,32.58
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-14_14-55-54.JPG,2025-05-14_14-55-54.JPG,32.85
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-19_07-56-17.JPG,2025-05-19_07-56-17.JPG,32.95
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-06-03_11-40-12.JPG,2025-06-03_11-40-12.JPG,28.29
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-21_11-56-23.JPG,2025-05-21_11-56-23.JPG,29.17
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-25_10-56-41.JPG,2025-05-25_10-56-41.JPG,31.92
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-26_07-11-47.JPG,2025-05-26_07-11-47.JPG,31.58
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-26_14-41-47.JPG,2025-05-26_14-41-47.JPG,32.64
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-07_10-40-17.JPG,2025-05-07_10-40-17.JPG,35.65
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-26_15-56-47.JPG,2025-05-26_15-56-47.JPG,30.37
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-27_08-26-51.JPG,2025-05-27_08-26-51.JPG,31.27
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-10_13-10-33.JPG,2025-05-10_13-10-33.JPG,32.34
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-08_07-10-23.JPG,2025-05-08_07-10-23.JPG,39.95
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-17_15-11-07.JPG,2025-05-17_15-11-07.JPG,33.8
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-26_12-11-47.JPG,2025-05-26_12-11-47.JPG,32.23
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-07_15-25-19.JPG,2025-05-07_15-25-19.JPG,35.98
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-26_13-11-47.JPG,2025-05-26_13-11-47.JPG,31.36
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-21_12-56-24.JPG,2025-05-21_12-56-24.JPG,27.81
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-26_09-41-47.JPG,2025-05-26_09-41-47.JPG,31.91
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-11_16-55-41.JPG,2025-05-11_16-55-41.JPG,30.57
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-27_16-26-52.JPG,2025-05-27_16-26-52.JPG,35.06
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-07_15-40-19.JPG,2025-05-07_15-40-19.JPG,40.24
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-20_15-11-22.JPG,2025-05-20_15-11-22.JPG,31.61
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-16_15-11-03.JPG,2025-05-16_15-11-03.JPG,32.81
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-02_07-24-53.JPG,2025-05-02_07-24-53.JPG,32.69
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-14_07-25-55.JPG,2025-05-14_07-25-55.JPG,33.42
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-06-05_15-10-21.JPG,2025-06-05_15-10-21.JPG,32.34
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-05_09-10-08.JPG,2025-05-05_09-10-08.JPG,39.99
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-16_17-26-03.JPG,2025-05-16_17-26-03.JPG,34.65
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-14_13-25-55.JPG,2025-05-14_13-25-55.JPG,33.61
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-28_16-26-57.JPG,2025-05-28_16-26-57.JPG,38.07
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-07_15-10-19.JPG,2025-05-07_15-10-19.JPG,36.59
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-13_07-40-51.JPG,2025-05-13_07-40-51.JPG,32.44
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-24_08-41-34.JPG,2025-05-24_08-41-34.JPG,31.24
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-03_14-39-57.JPG,2025-05-03_14-39-57.JPG,37.91
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-15_11-10-57.JPG,2025-05-15_11-10-57.JPG,35.2
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-06-04_07-25-17.JPG,2025-06-04_07-25-17.JPG,50.07
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-14_13-10-54.JPG,2025-05-14_13-10-54.JPG,36.09
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-10_15-55-34.JPG,2025-05-10_15-55-34.JPG,33.06
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-05_10-40-08.JPG,2025-05-05_10-40-08.JPG,40.09
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-01_14-09-51.JPG,2025-05-01_14-09-51.JPG,28.7
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-02_08-09-53.JPG,2025-05-02_08-09-53.JPG,32.14
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-11_12-40-40.JPG,2025-05-11_12-40-40.JPG,32.41
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-17_12-11-05.JPG,2025-05-17_12-11-05.JPG,34.76
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-08_09-10-22.JPG,2025-05-08_09-10-22.JPG,39.86
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-08_16-19-22.JPG,2025-05-08_16-19-22.JPG,36.27
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-09_06-55-28.JPG,2025-05-09_06-55-28.JPG,32.46
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-02_16-09-55.JPG,2025-05-02_16-09-55.JPG,28.92
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-08_08-25-22.JPG,2025-05-08_08-25-22.JPG,38.84
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-16_07-25-59.JPG,2025-05-16_07-25-59.JPG,32.48
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-27_10-26-51.JPG,2025-05-27_10-26-51.JPG,32.48
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-08_08-10-22.JPG,2025-05-08_08-10-22.JPG,37.36
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-18_13-41-15.JPG,2025-05-18_13-41-15.JPG,34.53
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-13_12-10-51.JPG,2025-05-13_12-10-51.JPG,33.57
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-06-04_14-55-18.JPG,2025-06-04_14-55-18.JPG,28.75
/home/bmt.lamar.edu/bgautam3/SaltBarrierJuly/SB_HS_cropped_july/Band_27/2025-05-16_13-41-02.JPG,2025-05-16_13-41-02.JPG,34.75
